REVISED 7/3/19,,,,,,,,,,,,,,,,,,,,
OBS SPRING SALE OF TWO-YEAR-OLDS IN TRAINING,,,,,,,,,,,,,,,,,,,,
"APRIL 23 - 26, 2019",,,,,,,,,,,,,,,,,,,,
hip#,Name,Color,Sex,Foal Date,Sire,Dam,Dam Sire,Sort By Dam,Consignor,Area ID,Barn,work time,set,day,Buyer ,Price ,PS,Status ,out date,AlphSort
1070,Geaux Georgia,B,F,2/1/2017,Shackleford,City Way,Runaway Groom,CityWay,"Grassroots Training & Sales LLC, Agent III",LA,J,10.3,203,4/21,"Fahey / Recio, Agent","30,000",,,,Grassroots Training & Sales LLC
1071,Whiskey Sunrise,B,C,5/11/2017,Cajun Breeze,Clara Bow,Way West (FR),ClaraBow,"Shadybrook Farm, Inc.",FL,H,out,,,Withdrawn,Out,,Out,4/11/2019,"Shadybrook Farm, Inc."
1072,,DB/BR,C,3/16/2017,Congrats,Clare's Bernardine,Action This Day,ClaresBernardine,Thoroughbred Champions Training Center LLC,ON,E,10.1,65,4/21,"Patrice Miller, EQB, Inc., Agent","47,000",,,,Thoroughbred Champions Training Center LLC
1073,,B,F,3/14/2017,Liam's Map,Clarinda,Empire Maker,Clarinda,"Crupi's New Castle Farm, Agent IV",KY,6,out,,,Withdrawn,Out,,Out,4/10/2019,Crupi's New Castle Farm
1074,,B,C,2/5/2017,Goldencents,Classic Vision,Munnings,ClassicVision,"Tom McCrocklin, Agent III",KY,2,21.1,178,4/21,Cuyathy LLC,"120,000",,,,McCrocklin Tom
1075,,DB/BR,C,2/23/2017,Shakin It Up,Cleanslate,War Pass,Cleanslate,"Crupi's New Castle Farm, Agent V",NY,6,out,,,Withdrawn,Out,,Out,3/19/2019,Crupi's New Castle Farm
1076,,B,F,3/22/2017,Lea,Clear March,Vindication,ClearMarch,"Scanlon Training & Sales, Agent IV",KY,1,10.0,134,4/21,"First Row Partners - Liz Crow, Agent","170,000",,,,Scanlon Training Center
1077,,DB/BR,F,3/13/2017,Shanghai Bobby,Clever Me,Not For Love,CleverMe,"de Meric Sales, Agent XXXIX",NY,12,10.2,112,4/21,Withdrawn,Out,,,,de Meric Sales
1078,,CH,C,4/27/2017,First Samurai,Clever Timing,Elusive Quality,CleverTiming,"McKathan Bros., Agent I",KY,6,10.4,229,4/21,Janis K. Maitlen,"4,000",,,,McKathan Bros.
1079,,DB/BR,F,4/8/2017,Proud Citizen,Cliff's Secret,The Cliff's Edge,CliffsSecret,Grassroots Training & Sales LLC,KY,J,10.2,167,4/21,"K.O.I.D. Co., Ltd.","30,000",,,,Grassroots Training & Sales LLC
1080,,GR/RO,F,5/14/2017,Colonel John,Closetoaten,Unbridled's Song,Closetoaten,"Benchmark Training Center, Inc., Agent I",TX,E,out,,,Withdrawn,Out,,Out,4/11/2019,"Benchmark Training Center, Inc."
1081,,B,F,4/10/2017,Malibu Moon,Cloud Jumper,Street Cry (IRE),CloudJumper,"Sequel Bloodstock, Agent",KY,9,10.1,8,4/21,Withdrawn,Out,,,,Sequel Bloodstock
1082,,DB/BR,F,1/25/2017,Hard Spun,Co Cola,Candy Ride (ARG),CoCola,"Best A Luck Farm LLC, Agent V",KY,3,out,,,Withdrawn,Out,,Out,4/8/2019,Best A Luck Farm LLC
1083,,CH,F,3/29/2017,Palace Malice,Coconut Shrimp,Giant's Causeway,CoconutShrimp,"Kings Equine, Agent for Malibu Farm",KY,2,10.1,120,4/21,Aaron Sones,"40,000",PS,,,Kings Equine
1084,,CH,C,2/10/2017,Constitution,Codetta,Giant's Causeway,Codetta,"Blue River Bloodstock, Inc., Agent I",KY,18,21.1,39,4/21,"Milo Kuehn, Agent","50,000",,,,Blue River Bloodstock
1085,Southerner,B,C,2/15/2017,Flashback,Coed Kate,Flower Alley,CoedKate,"S B M Training and Sales, Agent IX",KY,15,out,,,Withdrawn,Out,,Out,4/19/2019,S B M Training and Sales
1086,Cleanup Time,B,C,5/4/2017,Twirling Candy,Cofachiqui,Indian Charlie,Cofachiqui,"Niall Brennan Stables, Agent V",KY,8,10.4,196,4/21,Withdrawn,Out,,,,Brennan Niall
1087,,B,F,4/22/2017,Tiznow,Colerful Bride,Munnings,ColerfulBride,"Mayberry Farm, Agent XIX",KY,B,11.0,184,4/21,Withdrawn,Out,,,,Mayberry Farm
1088,,DB/BR,C,1/31/2017,Flat Out,Colonial Review,Pleasant Colony,ColonialReview,"Azpurua Stables, Agent I",KY,E,10.4,164,4/21,Withdrawn,Out,,Out,4/22/2019,Azpurua Stables
1089,Hail On Hoofs,DB/BR,F,2/15/2017,Street Boss,Comedy Girl,Comic Strip,ComedyGirl,"TIP Thoroughbred Investment Possibilities, Agent IV",AZ,20,10.1,18,4/21,Withdrawn,Out,,,,TIP Thoroughbred Investment Possibilities
1090,,B,C,4/27/2017,Medaglia d'Oro,Communique,Smart Strike,Communique,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY,5,21.1,5,4/21,"Ben McElroy, Agent for KSI","310,000",,,,"Wavertree Stables, Inc."
1091,,GR/RO,F,1/30/2017,Fed Biz,Companion Pass,Concord Point,CompanionPass,"Top Line Sales LLC, Agent XVIII",OK,14,10.1,165,4/21,"27,000",Not Sold,,,,Top Line Sales
1092,,B,F,2/25/2017,Fed Biz,Confession,Broken Vow,Confession,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY,5,10.1,166,4/21,Leishlanick Sarago,"8,500",PS,,,"Wavertree Stables, Inc."
1093,,CH,F,4/13/2017,Awesome Again,Conga Bella,Congaree,CongaBella,"Off the Hook LLC, Agent II",KY,13,10.2,201,4/21,"40,000",Not Sold,,,,Off the Hook LLC
1094,,CH,C,2/21/2017,Candy Ride (ARG),Conquestadory,Speightstown,Conquestadory,"Brick City Thoroughbreds, Agent",KY,19,10.3,113,4/21,American Horse,"5,000",,,,Brick City Thoroughbreds
1095,,CH,C,4/26/2017,Union Rags,Conquest Summerfun,Summer Bird,ConquestSummerfun,"Woodford Thoroughbreds, Agent",KY,17,11.1,232,4/21,Mark Passley,"1,000",,,,Woodford Thoroughbreds
1096,,GR/RO,C,2/26/2017,Macho Uno,Consider Thesource,Notebook,ConsiderThesource,"Pick View LLC, Agent I",FL,14,21.3,30,4/21,K V Agent for Richard Malouf,"50,000",PS,,,Pick View LLC
1097,,B,C,3/18/2017,Competitive Edge,Cool Slew,Seattle Slew,CoolSlew,Brick City Thoroughbreds,ON,19,out,,,Withdrawn,Out,,Out,2/14/2019,Brick City Thoroughbreds
1098,,DB/BR,C,3/26/2017,Carpe Diem,Coquihalla,Elusive Quality,Coquihalla,"Scanlon Training & Sales, Agent III",NY,1,out,,,Withdrawn,Out,,Out,4/19/2019,Scanlon Training Center
1099,,DB/BR,C,1/31/2017,Twirling Candy,Corinthian Luck,Corinthian,CorinthianLuck,"Off the Hook LLC, Agent I",FL,13,10.0,94,4/21,Pee Wee Stable,"22,000",,,,Off the Hook LLC
1100,Queen Ofthe Street,B,F,2/16/2017,Alpha,Coronation Street,Street Cry (IRE),CoronationStreet,"Sequel Bloodstock, Agent for Chester & Mary Broman",NY,9,10.2,225,4/21,Withdrawn,Out,,Out,4/21/2019,Sequel Bloodstock
1101,Count On Friends,B,F,5/27/2017,Friend Or Foe,Counter Culture,Smart Strike,CounterCulture,"Ocala Stud, Agent for Chester & Mary Broman",NY,4,out,,,Withdrawn,Out,,Out,4/11/2019,Ocala Stud
1102,,B,C,3/28/2017,Tapiture,Countess Clare,Sun King,CountessClare,"Randy Miles, Agent",KY,18,10.2,156,4/21,"47,000",Not Sold,,,,Miles Randy
1103,,B,C,4/10/2017,Carpe Diem,Courageisamajority,Medaglia d'Oro,Courageisamajority,"Envision Equine, Agent",KY,D,21.3,239,4/21,"Nick J. Hines, Agent","55,000",,,,Envision Equine
1104,,B,C,3/5/2017,Gemologist,Court Reception,A.P. Indy,CourtReception,"Hoppel's Horse & Cattle Co., Inc., Agent III",KY,A,out,,,Withdrawn,Out,,Out,4/11/2019,"Hoppel's Horse & Cattle Co., Inc."
1105,,DB/BR,F,2/15/2017,The Big Beast,Cowgirl Affair,Forest Camp,CowgirlAffair,"Woodside Ranch, Agent I",FL,1,out,,,Withdrawn,Out,,Out,4/19/2019,Woodside Ranch
1106,,B,C,4/27/2017,Emcee,Cowgirl Lucky,Stephen Got Even,CowgirlLucky,Harris Training Center LLC,KY,13,20.3,47,4/21,Narvick Int'l,"90,000",,,,Harris Training Center LLC
1107,,DB/BR,C,4/15/2017,Overanalyze,Cozy Cabin,Forest Camp,CozyCabin,"Medallion Farms, Agent",KY,G,10.2,110,4/21,Dennis O'Neill,"47,000",,,,Medallion Farms
1108,,GR/RO,C,4/12/2017,More Than Ready,Cozy Gain,Cozzene,CozyGain,"All In Line Stables, Agent IV",NY,17,22.0,71,4/21,"32,000",Not Sold,,,,All In Line Stables
1109,,B,F,2/26/2017,Algorithms,Crafty Blue Kat,Crafty Shaw,CraftyBlueKat,"Woodford Thoroughbreds, Agent",KY,17,10.3,195,4/21,"32,000",Not Sold,,,,Woodford Thoroughbreds
1110,,B,C,5/11/2017,Kitten's Joy,Crazy 'bout Elvis,Dixie Union,CrazyboutElvis,"Grassroots Training & Sales LLC, Agent II",KY,J,10.3,153,4/21,Dave Staudacher,"75,000",,,,Grassroots Training & Sales LLC
1111,,DB/BR,F,4/8/2017,Medaglia d'Oro,Critikal Reason,Aptitude,CritikalReason,"Sequel Bloodstock, Agent",KY,9,9.4,46,4/21,Stonestreet Stables LLC,"825,000",,,,Sequel Bloodstock
1112,,DB/BR,F,2/19/2017,Cairo Prince,Crozat,Street Sense,Crozat,"Eddie Woods, Agent XXXIX",KY,11,21.0,40,4/21,Gold Square LLC,"525,000",,,,Woods Eddie
1113,,DB/BR,C,2/4/2017,Karakontie (JPN),Cruise,Posse,Cruise,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IX",KY,5,out,,,Withdrawn,Out,,Out,4/5/2019,"Wavertree Stables, Inc."
1114,Tammany,DB/BR,F,2/12/2017,Constitution,Cruisin'nthebridle,Unbridled's Song,Cruisinnthebridle,"Niall Brennan Stables, Agent XXIII",KY,8,out,,,Withdrawn,Out,,Out,4/16/2019,Brennan Niall
1115,,B,C,4/19/2017,Summer Front,C R Vexora,Graeme Hall,CRVexora,"Golden Rock Thoroughbreds, Agent V",FL,16,11.0,251,4/21,"52,000",Not Sold,,,,Golden Rock Thoroughbreds
1116,,B,C,5/17/2017,Quality Road,Crystal Minuet,Theatrical (IRE),CrystalMinuet,"Off the Hook LLC, Agent VII",KY,13,10.3,176,4/21,Withdrawn,Out,,Out,4/22/2019,Off the Hook LLC
1117,,B,F,4/19/2017,Liam's Map,Cukee,Langfuhr,Cukee,"Woodford Thoroughbreds, Agent",KY,17,10.1,86,4/21,Scott Gelner,"100,000",,,,Woodford Thoroughbreds
1118,,B,F,2/18/2017,Blame,Curry Cat,Tale of the Cat,CurryCat,"de Meric Sales, Agent III",KY,12,21.0,29,4/21,Mike & Pat Freeny,"100,000",,,,de Meric Sales
1119,Ratio,B,C,1/26/2017,Flatter,Custody,Broken Vow,Custody,"Harris Training Center LLC, Agent IX",KY,13,10.2,244,4/21,Al Aasfa Racing,"60,000",,,,Harris Training Center LLC
1120,,B,C,1/27/2017,Kitten's Joy,Dacoma,Hard Spun,Dacoma,C & J Stable,KY,G,10.2,169,4/21,"Vicente Portaro, Agent","25,000",PS,,,C & J Stable
1121,Daddy Khozan,DB/BR,C,3/16/2017,Khozan,Daddy's Honor,The Daddy,DaddysHonor,"Kilbride Stables, Agent I",FL,H,10.2,101,4/21,"K.O.I.D. Co., Ltd.","30,000",,,,Kilbride Stables
1122,,GR/RO,C,3/17/2017,Cross Traffic,Daedal,Orientate,Daedal,"Bobby Dodd, Agent XVII",KY,10,22.2,242,4/21,Sebastian Ciaccio,"5,000",PS,,,Dodd Bobby
1123,Sinister Siren,B,F,4/12/2017,Empire Maker,Dakota Wind,Tiznow,DakotaWind,"Mayberry Farm, Agent XIX",KY,B,out,,,Withdrawn,Out,,Out,4/11/2019,Mayberry Farm
1124,War of Deception,DB/BR,C,1/27/2017,Normandy Invasion,Dama de Negro,Got the Last Laugh,DamadeNegro,"Blas Perez Stables, Agent IV",NY,20,out,,,Withdrawn,Out,,Out,3/20/2019,Perez Stables Blas 
1125,,DB/BR,C,2/23/2017,More Than Ready,Dance Craze,Mizzen Mast,DanceCraze,"Advanced Thoroughbreds LLC, Agent",NY,6,10.2,205,4/21,"Bruce Brown, Agent","65,000",,,,Advanced Thoroughbreds LLC
1126,,DB/BR,C,5/23/2017,Mission Impazible,Dance Inthe Forest,Dehere,DanceIntheForest,"Gutierrez Sales, Agent I",NY,15,10.1,102,4/21,Jason Lim,"50,000",,,,Gutierrez Antonio
1127,,B,F,3/23/2017,Mucho Macho Man,Dance the Rumba,Tiago,DancetheRumba,"Julie Davies LLC, Agent XXIII",FL,19,10.1,24,4/21,Thorostock LLC,"20,000",PS,,,Davies Julie
1128,Jim's Bronze Star,CH,F,3/30/2017,Midshipman,Dancing Compass,Orientate,DancingCompass,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXVI",KY,5,10.0,149,4/21,"70,000",Not Sold,,,,"Wavertree Stables, Inc."
1129,,B,F,3/27/2017,Paynter,Dancing Raven,Tomahawk,DancingRaven,"S B M Training and Sales, Agent VI",KY,15,out,,,Withdrawn,Out,,Out,4/19/2019,S B M Training and Sales
1130,,CH,C,2/11/2017,Palace Malice,Dancing Secretary,Perfect Soul (IRE),DancingSecretary,"de Meric Sales, Agent XV",FL,12,10.2,96,4/21,J. A. S.,"30,000",,,,de Meric Sales
1131,Amended,CH,C,3/7/2017,Constitution,Dancing Solo,Giant's Causeway,DancingSolo,"S B M Training and Sales, Agent III",KY,15,out,,,Withdrawn,Out,,Out,4/19/2019,S B M Training and Sales
1132,,B,C,1/15/2017,Chitu,Dancin' Lil,Fusaichi Pegasus,DancinLil,"de Meric Sales, Agent XIX",FL,12,10.4,194,4/21,"Kenny Huffman, Agent","7,000",,,,de Meric Sales
1133,,CH,C,2/20/2017,Candy Ride (ARG),Daring Reality,Include,DaringReality,"de Meric Sales, Agent I",KY,12,out,,,Withdrawn,Out,,Out,4/20/2019,de Meric Sales
1134,,B,C,4/9/2017,Into Mischief,Darling Mambo,Broad Brush,DarlingMambo,"Top Line Sales LLC, Agent XXIV",NY,14,10.0,36,4/21,Al Aasfa Racing / Phoenix Ladies Syndicate,"150,000",,,,Top Line Sales
1135,,B,C,4/18/2017,Street Sense,Dattt Echo,Stormy Atlantic,DatttEcho,"Kings Equine, Agent V",ON,2,out,,,Withdrawn,Out,,Out,4/17/2019,Kings Equine
1136,,CH,F,3/7/2017,Competitive Edge,Dayienu,Sunday Break (JPN),Dayienu,"Hoppel's Horse & Cattle Co., Inc., Agent I",KY,A,20.4,59,4/21,Parker Place Racing,"77,000",,,,"Hoppel's Horse & Cattle Co., Inc."
1137,,B,C,2/23/2017,Mark Valeski,Days Like This,Congrats,DaysLikeThis,"Tom McCrocklin, Agent XVII",LA,2,10.2,23,4/21,"22,000",Not Sold,,,,McCrocklin Tom
1138,,B,F,1/31/2017,Speightstown,Dazzling (IRE),Galileo (IRE),DazzlingIRE,"Top Line Sales LLC, Agent I",KY,14,out,,,Withdrawn,Out,,Out,3/29/2019,Top Line Sales
1139,Uncaptured Harmony,CH,F,5/23/2017,Uncaptured,Dazzling Princess,Montbrook,DazzlingPrincess,"de Meric Sales, Agent",FL,12,10.2,200,4/21,"Henry Collazo, Agent","15,000",,,,de Meric Sales
1140,Proud Country,CH,C,1/31/2017,Duke of Mischief,D' Country,D'wildcat,DCountry,"Niall Brennan Stables, Agent XXX",FL,8,11.1,248,4/21,"5,000",Not Sold,,,,Brennan Niall
1141,,CH,C,2/21/2017,Central Banker,Debase the Dollar,Malibu Moon,DebasetheDollar,"de Meric Sales, Agent XVIII",NY,12,10.2,82,4/21,Korea Bloodstock,"32,000",,,,de Meric Sales
1142,,CH,C,3/25/2017,Palace,De Belle,Dehere,DeBelle,Crupi's New Castle Farm,KY,6,out,,,Withdrawn,Out,,Out,3/21/2019,Crupi's New Castle Farm
1143,,CH,C,4/6/2017,Run Away and Hide,Delightful Dawn,Act of Duty,DelightfulDawn,"Stephens Thoroughbreds LLC, Agent I",KY,H,10.2,187,4/21,"K.O.I.D. Co., Ltd.","30,000",,,,Stephens Thoroughbreds LLC
1144,,B,C,2/11/2017,Temple City,Delightful Storm,Gulf Storm,DelightfulStorm,"Coastal Equine LLC (Jesse Hoppel), Agent",KY,A,10.2,170,4/21,SROA (K.O.I.D.),"30,000",,,,Coastal Equine LLC
1145,D J's Gem,B,C,4/18/2017,Gemologist,Delilahjane,Elusive Quality,Delilahjane,"Richardson Bloodstock, Agent",KY,13,21.4,146,4/21,Withdrawn,Out,,,,Richardson Bloodstock
1146,,GR/RO,C,4/16/2017,Competitive Edge,Denotation,Pioneerof the Nile,Denotation,"Envision Equine, Agent",KY,D,21.1,17,4/21,"K.O.I.D. Co., Ltd.","50,000",,,,Envision Equine
1147,,CH,C,3/4/2017,Super Saver,Design for Life,Aptitude,DesignforLife,"Equest Thoroughbreds, Inc.",KY,G,22.2,183,4/21,Withdrawn,Out,,Out,4/22/2019,"Equest Thoroughbreds, Inc."
1148,,B,C,2/16/2017,Revolutionary,Destiny Leads Me,Congrats,DestinyLeadsMe,"Grassroots Training & Sales LLC, Agent VI",FL,J,10.3,247,4/21,Ballybrit Stable LLC,"8,000",,,,Grassroots Training & Sales LLC
1149,Touchpoint,GR/RO,C,3/4/2017,Tapiture,Determin This,Dehere,DeterminThis,"Golden Rock Thoroughbreds, Agent IX",KY,16,10.1,74,4/21,Marc Tacher,"95,000",,,,Golden Rock Thoroughbreds
1150,,GR/RO,F,3/3/2017,Liam's Map,Diamond Fancy Free,Cherokee Run,DiamondFancyFree,"Grassroots Training & Sales LLC, Agent III",KY,J,10.3,106,4/21,Mongolian Stable,"60,000",,,,Grassroots Training & Sales LLC
1151,,B,C,4/26/2017,Distorted Humor,Diamondsandcaviar,Street Cry (IRE),Diamondsandcaviar,"Stephens Thoroughbreds LLC, Agent III",KY,H,10.2,103,4/21,"Shawn Dugan, Agent","47,000",,,,Stephens Thoroughbreds LLC
1152,,CH,F,2/8/2017,Elusive Quality,Dinner At Arlene's,Forestry,DinnerAtArlenes,"Eddie Woods, Agent IX",KY,11,21.2,3,4/21,"95,000",Not Sold,,,,Woods Eddie
1153,,B,C,5/11/2017,Into Mischief,Dirty Rush,Wild Rush,DirtyRush,"Sequel Bloodstock, Agent",KY,9,10.0,80,4/21,Carolyn Wilson,"95,000",,,,Sequel Bloodstock
1154,,B,F,1/28/2017,Congrats,Discretion Advised,Discreet Cat,DiscretionAdvised,"Off the Hook LLC, Agent XIV",NY,13,10.2,70,4/21,"Bradley Thoroughbreds LLC, Agent","40,000",,,,Off the Hook LLC
1155,,GR/RO,C,4/3/2017,Bernardini,Disposablepleasure,Giacomo,Disposablepleasure,"Hartley / DeRenzo Thoroughbreds LLC, Agent",KY,5,10.2,83,4/21,"John Shaw, Agent for Iris Smith","150,000",,,,Hartley / DeRenzo Thoroughbreds LLC
1156,,DB/BR,C,3/13/2017,Itsmyluckyday,Distant Memories,Wildcat Heir,DistantMemories,Thoroughbred Champions Training Center LLC,KY,E,10.0,212,4/21,Raymond Kuah,"25,000",,,,Thoroughbred Champions Training Center LLC
1157,,B,C,2/6/2017,Into Mischief,Distorted Champ,Distorted Humor,DistortedChamp,"Kings Equine, Agent XV",KY,2,10.1,93,4/21,"95,000",Not Sold,,,,Kings Equine
1158,,DB/BR,F,3/10/2017,Medaglia d'Oro,Distorted Passion,Distorted Humor,DistortedPassion,"Kings Equine, Agent for Aaron and Marie Jones LLC",KY,2,10.1,28,4/21,Withdrawn,Out,,,,Kings Equine
1159,,GR/RO,F,5/12/2017,Pioneerof the Nile,Disturbingly Hot,Unbridled's Song,DisturbinglyHot,"Halcyon Hammock Farm, Agent II",KY,1,out,,,Withdrawn,Out,,Out,4/16/2019,Halcyon Hammock Farm
1160,,DB/BR,C,4/11/2017,Warrior's Reward,Diva Delite,Repent,DivaDelite,"Woodford Thoroughbreds, Agent",KY,17,10.4,255,4/21,Dalton Lawrence,"1,500",,,,Woodford Thoroughbreds
1161,,CH,F,2/28/2017,Shackleford,Diva From Dixie,Dixieland Band,DivaFromDixie,"Parrish Farms, Agent",KY,10,10.0,208,4/21,"Gary Young, Agent","100,000",,,,Parrish Farms
1162,,CH,F,4/2/2017,Data Link,Divine Rockette,Is It True,DivineRockette,"Gayle Woods, Agent III",FL,E,21.2,62,4/21,"11,000",Not Sold,,,,Woods Gayle
1163,,DB/BR,F,4/14/2017,Distorted Humor,Dixie City,Dixie Union,DixieCity,"Kings Equine, Agent XI",KY,2,10.0,75,4/21,Tracy Farmer,"90,000",,,,Kings Equine
1164,,GR/RO,C,2/22/2017,Cairo Prince,Dixie Dawn,Dixie Union,DixieDawn,"Blue River Bloodstock, Inc., Agent I",KY,18,10.2,132,4/21,"37,000",Not Sold,,,,Blue River Bloodstock
1165,,B,C,4/6/2017,Into Mischief,Dixie Song,Fusaichi Pegasus,DixieSong,"de Meric Sales, Agent XL",KY,12,21.0,6,4/21,"Team Casse, Agent","1,300,000",,,,de Meric Sales
1166,Sayonara Baby,B,F,4/6/2017,Munnings,Dixie Sovereignty,Dixieland Band,DixieSovereignty,"Top Line Sales LLC, Agent XII",FL,14,10.1,241,4/21,Ramon Minguet,"5,000",,,,Top Line Sales
1167,,GR/RO,F,2/27/2017,Mizzen Mast,Donna Getyourgun,Stormy Atlantic,DonnaGetyourgun,Grassroots Training & Sales LLC,ON,J,10.1,2,4/21,"Cardinal Hill, Agent for Patrick Daniel","100,000",,,,Grassroots Training & Sales LLC
1168,Takes a Village,CH,F,1/31/2017,Lakerville,Don't Despair,High Brite,DontDespair,"TIP Thoroughbred Investment Possibilities, Agent II",CA,20,9.4,64,4/21,"190,000",Not Sold,,,,TIP Thoroughbred Investment Possibilities
1169,,DB/BR,C,3/27/2017,Daredevil,Dorm Fever,Stormin Fever,DormFever,"Bobby Dodd, Agent X",NY,10,10.1,98,4/21,"Sallusto and Albina, Agent","205,000",,,,Dodd Bobby
1170,,DB/BR,F,3/26/2017,With Distinction,Dottie's a Hottie,Flatter,DottiesaHottie,"Ocala Bloodstock, Agent",NY,16,10.3,145,4/21,Ed Schuster,"4,000",,,,Ocala Bloodstock
1171,,B,F,3/20/2017,Twirling Candy,Double Fancy,Tribal Rule,DoubleFancy,"Tom McCrocklin, Agent XI",FL,2,21.4,253,4/21,"Henry Collazo, Agent","43,000",,,,McCrocklin Tom
1172,Neversayimpazible,GR/RO,C,2/13/2017,Mission Impazible,Downtown Daria,Sky Mesa,DowntownDaria,"Paul Sharp, Agent I",NY,C,10.1,33,4/21,"Repole Stable, Inc., Rudy Rodriguez, Agent","205,000",,,,Sharp Paul M.
1173,,B,F,3/5/2017,Commissioner,Dreamed to Dream,Deputy Wild Cat,DreamedtoDream,Advanced Thoroughbreds LLC,KY,6,10.1,79,4/21,Withdrawn,Out,,,,Advanced Thoroughbreds LLC
1174,,CH,C,2/15/2017,Currency Swap,Dreamlicious,Ecclesiastic,Dreamlicious,"Top Line Sales LLC, Agent XXIX",KY,14,10.1,204,4/21,"K.O.I.D. Co., Ltd.","50,000",,,,Top Line Sales
1175,,DB/BR,F,3/6/2017,Palace Malice,Dream Softly,Corinthian,DreamSoftly,"Julie Davies LLC, Agent VIII",KY,19,10.4,191,4/21,Withdrawn,Out,,,,Davies Julie
1176,,GR/RO,F,1/30/2017,Cairo Prince,Duchess Maggie,Royal Academy,DuchessMaggie,J R Racing Stables,KY,15,11.0,105,4/21,"12,000",Not Sold,,,,J R Racing Stables
1177,,B,C,5/7/2017,Into Mischief,Dulcedumbre,Candy Ride (ARG),Dulcedumbre,"Gene Recio, Agent IV",KY,15,out,,,Withdrawn,Out,,Out,4/9/2019,Recio Gene
1178,,B,C,3/31/2017,American Pharoah,Dundalk Dust,Military,DundalkDust,"Niall Brennan Stables, Agent XXXII",KY,8,10.2,14,4/21,Maverick Racing,"500,000",,,,Brennan Niall
1179,Arithmetic,B,C,4/9/2017,Algorithms,Dyna Da Wyna,Doc's Leader,DynaDaWyna,"Randy Bradshaw, Agent V",KY,18,9.4,37,4/21,Withdrawn,Out,,,,Bradshaw Randy
1180,,CH,C,3/28/2017,Palace,Dynamite Dame,El Prado (IRE),DynamiteDame,Costanzo Sales,KY,9,10.1,34,4/21,Crawford Farms LLC,"125,000",,,,Costanzo Sales
1181,,B,F,4/9/2017,Munnings,Dynamo,Dynaformer,Dynamo,"Kings Equine, Agent XVIII",KY,2,10.3,197,4/21,Mike Dini,"9,000",,,,Kings Equine
1182,,DB/BR,C,4/22/2017,Constitution,Earlybird Road,Cherokee Run,EarlybirdRoad,Grassroots Training & Sales LLC,KY,J,10.0,35,4/21,Brooke Hubbard / Dennis O'Neill,"220,000",,,,Grassroots Training & Sales LLC
1183,,DB/BR,C,4/6/2017,Speightstown,Early Vintage,Jump Start,EarlyVintage,"de Meric Sales, Agent XVIII",KY,12,out,,,Withdrawn,Out,,Out,4/21/2019,de Meric Sales
1184,Peaceful Matilda,B,F,3/17/2017,Declaration of War,Earth to Matilda,First Samurai,EarthtoMatilda,"Sequel Bloodstock, Agent for Chester & Mary Broman",NY,9,10.2,111,4/21,D. J. Stables,"50,000",,,,Sequel Bloodstock
1185,,CH,C,2/13/2017,Commissioner,Eastern Ruckus,Eastern Echo,EasternRuckus,"Off the Hook LLC, Agent VIII",KY,13,10.1,254,4/21,"95,000",Not Sold,,,,Off the Hook LLC
1186,,DB/BR,F,3/19/2017,Kantharos,East Lake Classic,Orientate,EastLakeClassic,Hawks Nest LLC,FL,17,out,,,Withdrawn,Out,,Out,4/11/2019,Hawks Nest LLC
1187,,B,F,2/7/2017,Adios Charlie,Ebony Moment,Smart Strike,EbonyMoment,"Julie Davies LLC, Agent II",FL,19,out,,,Withdrawn,Out,,Out,4/21/2019,Davies Julie
1188,,DB/BR,C,4/25/2017,Lea,Ebony Oro,Bob and John,EbonyOro,"Eddie Woods, Agent VIII",KY,11,21.1,72,4/21,J. A. S.,"430,000",,,,Woods Eddie
1189,,DB/BR,C,2/3/2017,Goldencents,Ebony Run,El Corredor,EbonyRun,"S B M Training and Sales, Agent I",LA,15,10.1,7,4/21,Withdrawn,Out,,,,S B M Training and Sales
1190,Bobbiecouture,B,F,2/2/2017,Violence,Ecouter,Smart Strike,Ecouter,"Envision Equine, Agent VI",OK,D,out,,,Withdrawn,Out,,Out,4/16/2019,Envision Equine
1191,,DB/BR,C,3/5/2017,First Dude,Eden Star,Eddington,EdenStar,"Gayle Woods, Agent II",FL,E,22.3,213,4/21,Withdrawn,Out,,,,Woods Gayle
1192,,CH,F,1/28/2017,Street Boss,Edwina E,Square Eddie,EdwinaE,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IX",KY,5,20.4,20,4/21,"Raymie Lightner, Agent","100,000",,,,"Wavertree Stables, Inc."
1193,,B,C,2/20/2017,Palace Malice,Egot,Dehere,Egot,Grassroots Training & Sales LLC,KY,J,11.0,190,4/21,SROA (K.O.I.D.),"20,000",,,,Grassroots Training & Sales LLC
1194,,CH,F,2/24/2017,English Channel,Elated,Kitten's Joy,Elated,"Hidden Brook, Agent IV",KY,10,10.2,44,4/21,"Tim Yakteen, Agent","70,000",,,,Hidden Brook Farm
1195,,B,C,5/11/2017,Stormy Atlantic,Elementar,More Than Ready,Elementar,"Off the Hook LLC, Agent VII",KY,13,10.1,4,4/21,Withdrawn,Out,,Out,4/22/2019,Off the Hook LLC
