OBS SPRING SALE OF TWO-YEAR-OLDS IN TRAINING,,,,,,,,,,,,,,,,,,,,
"APRIL 19 - 22, 2022",,Revised 8/2/2022,,,,,,,,,,,,,,,,,,
hip#,Name,Color,Sex,Foal Date,Sire,Dam,Dam Sire,Sort By Dam,Consignor,Area ID,Barn,work time,set,day,Buyer ,Price ,PS,Status,Out Date,AlphSort
1070,,B,F,3/31/2020,McCraken,Sister to the Nth,Ecton Park,SistertotheNth,"Equinox, Inc., Agent",KY        ,20,10.4,126,4/16,Withdrawn,Out,,,,"Equinox, Inc."
1071,,DB/BR,F,3/31/2020,Midnight Lute,Skipalong,Include,Skipalong,"Woodford Thoroughbreds LLC, Agent LIII",VA        ,17,out,,4/16,Withdrawn,Out,,Out,4/2/2022,Woodford Thoroughbreds
1072,,DB/BR,C,4/8/2020,Cloud Computing,Skipperdee,Giant's Causeway,Skipperdee,"Ordonez Thoroughbreds, Agent",MD        ,17,11.0,78,4/16,Withdrawn,Out,,,,Ordonez Thoroughbreds
1073,,B,C,3/3/2020,Bolt d'Oro,Skip the Storm,Skip Away,SkiptheStorm,"Coastal Equine LLC (Jesse Hoppel), Agent XXVIII",FL        ,A,10.1,19,4/16,"295,000",Not Sold,,,,Coastal Equine LLC
1074,,B,F,4/4/2020,Constitution,Skye High,Posse,SkyeHigh,A. G. Sales,KY        ,2,10.3,53,4/16,J D Farms,"20,000",,,,A. G. Sales
1075,,CH,F,4/18/2020,Collected,Sky Mirage,Sky Mesa,SkyMirage,Navas Equine,KY        ,G,10.4,114,4/16,"47,000",Not Sold,,,,Navas Equine
1076,,GR/RO,F,3/15/2020,Bucchero,Sliver of Hope,Value Plus,SliverofHope,"Old South Farm LLC, Agent",IN        ,9,10.2,82,4/16,"Panic Stable, Anthony  J. Granitz, Agent","75,000",,,,Old South Farm LLC
1077,,DB/BR,F,2/20/2020,Mineshaft,Sly Humor,Into Mischief,SlyHumor,"Randy Miles, Agent VI",KY        ,18,out,,4/16,Withdrawn,Out,,Out,4/15/2022,Miles Randy
1078,,B,C,5/18/2020,Good Magic,Sly Warrior,First Samurai,SlyWarrior,"Gene Recio, Agent VI",KY        ,17,out,,4/16,Withdrawn,Out,,Out,4/16/2022,Recio Gene
1079,,B,F,4/19/2020,Blame,Smart Jilly,Smart Strike,SmartJilly,"Niall Brennan Stables, Agent XXIII",KY        ,8,out,147,4/16,Withdrawn,Out,,Out,4/20/2022,Brennan Niall
1080,Smittys Slicktrick,B,C,3/25/2020,Half Ours,Smitty's Sunshine,Seeking a Home,SmittysSunshine,"Golden Rock Thoroughbreds, Agent IX",LA        ,20,10.1,143,4/16,"Ahmad Alabdullatif, Agent","65,000",,,,Golden Rock Thoroughbreds
1081,,GR/RO,C,5/4/2020,Frosted,Smokey Diplomacy,Dynaformer,SmokeyDiplomacy,"Randy Miles, Agent XI",KY        ,18,10.3,119,4/16,"Richie's World Stables, LLC - Juan Vazquez, Agent","50,000",,,,Miles Randy
1082,,CH,F,3/31/2020,I'll Have Another,Smoove It,Square Eddie,SmooveIt,"Wavertree Stables, Inc. (Ciaran Dunne), Agent III",CA        ,5,10.2,99,4/16,Withdrawn,Out,,,,"Wavertree Stables, Inc."
1083,,CH,F,3/16/2020,Good Magic,Soarwiththebirds,Giant's Causeway,Soarwiththebirds,"Top Line Sales LLC, Agent XLI",KY        ,14,10.0,7,4/16,Lauren Evans,"90,000",PS,,,Top Line Sales
1084,,B,F,2/29/2020,Uncaptured,Solitaire's Vision,Court Vision,SolitairesVision,"Ocala Stud, Agent",FL        ,4,20.4,23,4/16,"Edie Plesa, Agent","40,000",,,,Ocala Stud
1085,,B,F,2/12/2020,Accelerate,Solved,Elusive Quality,Solved,"Journeyman Bloodstock Services, Inc.",FL        ,2,10.3,50,4/16,James Politano,"23,000",,,,Journeyman Bloodstock
1086,Brown Eyed Beauty,B,F,2/20/2020,Khozan,Sophia,Lion Heart,Sophia,"Journeyman Bloodstock Services, Inc.",FL        ,2,10.2,131,4/16,Olive Reid,"15,000",,,,Journeyman Bloodstock
1087,,B,F,4/19/2020,Expert Eye (GB),Soul of Houdini,Perfect Soul (IRE),SoulofHoudini,"Lucan Bloodstock (Karl Keegan), Agent I",IRE       ,16,out,124,4/16,Withdrawn,Out,,Out,4/18/2022,Lucan Bloodstock
1088,Jewelstown,B,C,3/20/2020,Speightstown,Southern Jewel,Dixie Union,SouthernJewel,"Tom McCrocklin, Agent II",KY        ,18,22.0,97,4/16,Withdrawn,Out,,,,McCrocklin Tom
1089,,B,C,3/5/2020,Empire Maker,So You Say,Flatter,SoYouSay,"Julie Davies LLC, Agent X",KY        ,15,10.3,148,4/16,"27,000",Not Sold,,,,Davies Julie
1090,,CH,C,1/28/2020,Kantharos,Sparkling Style,Badge of Silver,SparklingStyle,"Golden Rock Thoroughbreds, Agent for",KY        ,20,10.2,103,4/16,"23,000",Not Sold,,,,Golden Rock Thoroughbreds
1091,,DB/BR,F,3/6/2020,Connect,Special Dream,Officer,SpecialDream,"Eddie Woods, Agent XXII",KY        ,11,10.0,2,4/16,Hooties Racing LLC,"550,000",,,,Woods Eddie
1092,,DB/BR,C,3/30/2020,Java's War,Speighty Girl,Speightstown,SpeightyGirl,"Gene Recio, Agent VI",KY        ,17,10.0,45,4/16,"Joseph Graffeo, Agt for JFG, Blu Boy, Pro Racing","175,000",,,,Recio Gene
1093,,B,C,2/1/2020,Army Mule,Spellker,City Zip,Spellker,"Bobby Dodd, Agent VIII",ON        ,10,out,,4/16,Withdrawn,Out,,Out,4/9/2022,Dodd Bobby
1094,,DB/BR,C,3/14/2020,Astern (AUS),Spider Dust,Broken Vow,SpiderDust,"Tom McCrocklin, Agent X",ON        ,18,out,,4/16,Withdrawn,Out,,Out,4/16/2022,McCrocklin Tom
1095,Dixieland,DB/BR,C,2/5/2020,Candy Ride (ARG),Spirit,Indian Charlie,Spirit,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XV",KY        ,5,21.2,43,4/16,MyRacehorse.com & Bloom Racing Stable,"160,000",,,,"Wavertree Stables, Inc."
1096,,B,C,3/10/2020,Always Dreaming,Spirituality,Gemologist,Spirituality,"Kings Equine, Agent VII",KY        ,1,out,,4/16,Withdrawn,Out,,Out,4/11/2022,Kings Equine
1097,,B,F,2/19/2020,Into Mischief,Squeeze,Lemon Drop Kid,Squeeze,"Gene Recio, Agent VI",KY        ,17,9.4,8,4/16,"Kent Sweezey, Agent for R. S. Evans","525,000",,,,Recio Gene
1098,Starquist,DB/BR,C,4/9/2020,Nyquist,Star Grazing,Sky Mesa,StarGrazing,"Sequel Bloodstock, Agent for Chester & Mary Broman",NY        ,9,10.1,64,4/16,Withdrawn,Out,,Out,4/21/2022,Sequel Bloodstock
1099,,GR/RO,C,3/13/2020,McCraken,Star in the Corner,Holy Bull,StarintheCorner,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXVII",KY        ,5,out,,4/16,Withdrawn,Out,,Out,4/16/2022,"Wavertree Stables, Inc."
1100,,DB/BR,C,4/18/2020,Army Mule,Star Pearl,Tapit,StarPearl,"Wavertree Stables, Inc. (Ciaran Dunne), Agent II",KY        ,5,10.2,86,4/16,Al Wasmiyah Farm,"100,000",,,,"Wavertree Stables, Inc."
1101,,DB/BR,F,4/29/2020,Unified,Star Power,Speightstown,StarPower,"S B M Training and Sales, Agent",KY        ,10,10.1,17,4/16,Withdrawn,Out,,Out,4/21/2022,S B M Training and Sales
1102,,B,C,3/20/2020,Uncaptured,Starship Freedom,Trippi,StarshipFreedom,"Silvestre Chavez Thoroughbreds, Agent V",FL        ,16,10.3,74,4/16,"38,000",Not Sold,,,,Chavez Thoroughbreds Silvestre 
1103,,CH,F,3/2/2020,Distorted Humor,Star to Be,Orb,StartoBe,"Sterling Thoroughbreds, Agent I",KY        ,2,10.2,57,4/16,Withdrawn,Out,,Out,4/21/2022,Sterling Thoroughbreds
1104,,CH,F,5/3/2020,Noble Mission (GB),Status Pending,Tale of the Cat,StatusPending,J V C Training and Sales,KY        ,5,21.1,15,4/16,"John Fahey, Agt for Mark Farrar / Vince Foglia","300,000",,,,J V C Training and Sales
1105,,DB/BR,C,4/5/2020,Midnight Storm,Sterling Madame,Unbridled Energy,SterlingMadame,"Top Line Sales LLC, Agent LII",PA        ,14,10.1,36,4/16,Withdrawn,Out,,,,Top Line Sales
1106,,B,C,4/4/2020,Classic Empire,Stick to Your Guns,Awesome Again,SticktoYourGuns,"Eisaman Equine, Agent",KY        ,7,10.3,123,4/16,"Barry Dolan, Agent for Daniel Eubanks","25,000",,,,Eisaman Equine
1107,,GR/RO,F,4/16/2020,Arrogate,Stiffed,Stephen Got Even,Stiffed,"Scanlon Training & Sales, Agent XIX",KY        ,1,10.2,121,4/16,"400,000",Not Sold,,,,Scanlon Training Center
1108,,DB/BR,C,3/11/2020,Always Dreaming,Storm Crossing,Tiznow,StormCrossing,"Pick View LLC, Agent V",KY        ,H,out,,4/16,Withdrawn,Out,,Out,4/8/2022,Pick View LLC
1109,,DB/BR,F,4/18/2020,Uncaptured,Storm Cry,Street Cry (IRE),StormCry,Ocala Stud,FL        ,4,21.3,90,4/16,"Oracle, Bloodstock for Twin Sports Racing LLC","47,000",,,,Ocala Stud
1110,,CH,F,2/22/2020,Justify,Storm Dixie,Catienus,StormDixie,"Scanlon Training & Sales, Agent XVIII",KY        ,1,10.0,44,4/16,Withdrawn,Out,,,,Scanlon Training Center
1111,Bank Frenzy,CH,C,2/8/2020,Central Banker,Storm Now,Tiznow,StormNow,"Sequel Bloodstock, Agent for Chester & Mary Broman",NY        ,9,10.2,144,4/16,"Lisa L. Lewis, Agent for Philip Harding","110,000",,,,Sequel Bloodstock
1112,,B,C,1/28/2020,Cairo Prince,Stormy Encounter,Fed Biz,StormyEncounter,"Randy Miles, Agent IV",KY        ,18,10.0,18,4/16,"Nick J. Hines, Agent","50,000",,,,Miles Randy
1113,,B,F,3/16/2020,Not This Time,Stormy Frolic,Summer Squall,StormyFrolic,"Eddie Woods, Agent XIV",KY        ,11,10.4,84,4/16,"47,000",Not Sold,,,,Woods Eddie
1114,,B,C,4/2/2020,Into Mischief,Stormy Regatta,Midshipman,StormyRegatta,"de Meric Sales, Agent XX",KY        ,12,out,,4/16,Withdrawn,Out,,Out,4/4/2022,de Meric Sales
1115,,CH,F,5/18/2020,Curlin,Stormy Sunday,Sir Cat,StormySunday,"Six K's Training & Sales LLC, Agent X",KY        ,19,10.3,30,4/16,Withdrawn,Out,,,,Six K's Training & Sales LLC
1116,,B,C,1/31/2020,Bernardini,Story Untold,Old Fashioned,StoryUntold,"de Meric Sales, Agent XLVI",KY        ,12,out,,4/16,Withdrawn,Out,,Out,4/4/2022,de Meric Sales
1117,,GR/RO,C,2/18/2020,Frosted,Stowe White,Not For Love,StoweWhite,"de Meric Sales, Agent XXV",NY        ,12,10.4,105,4/16,"Richie's World Stables, LLC - Juan Vazquez, Agent","20,000",,,,de Meric Sales
1118,,B,F,5/11/2020,Violence,Street Cruizer,Quality Road,StreetCruizer,"Pick View LLC, Agent XVI",KY        ,H,out,,4/16,Withdrawn,Out,,Out,4/8/2022,Pick View LLC
1119,Facing,DB/BR,C,4/15/2020,Midnight Lute,Strength in Unity,To Honor and Serve,StrengthinUnity,"Bobby Dodd, Agent IX",FL        ,10,10.3,32,4/16,Christine Wasilewski,"7,000",,,,Dodd Bobby
1120,,B,F,3/16/2020,Runhappy,Subtle Step,Smart Strike,SubtleStep,"Tom McCrocklin, Agent IV",KY        ,18,21.1,122,4/16,James McIngvale,"30,000",,,,McCrocklin Tom
1121,,B,C,3/30/2020,Kantharos,Succeeding,Smart Strike,Succeeding,"Randy Miles, Agent X",KY        ,18,10.1,49,4/16,"Peter Miller, Agent","100,000",,,,Miles Randy
1122,,B,F,3/6/2020,Constitution,Sugar Babe,Candy Ride (ARG),SugarBabe,"Pick View LLC, Agent XV",KY        ,H,10.1,25,4/16,Withdrawn,Out,,,,Pick View LLC
1123,,B,F,2/28/2020,The Lieutenant,Sugar Boss,Street Boss,SugarBoss,"Sequel Bloodstock, Agent",NY        ,9,20.4,16,4/16,D. J. Stable LLC,"255,000",,,,Sequel Bloodstock
1124,Quicker 'n You,B,F,3/5/2020,The Big Beast,Sugar Dame,Ghostzapper,SugarDame,"Rivera Training and Sales, Agent I",FL        ,9,21.3,120,4/16,Golden Kernel Racing Stable & New World Thoroughbr,"20,000",,,,Rivera Training and Sales
1125,,CH,C,1/18/2020,American Pharoah,Sugar Queen,Gemologist,SugarQueen,"Eddie Woods, Agent XVIII",KY        ,11,out,,4/16,Withdrawn,Out,,Out,4/16/2022,Woods Eddie
1126,,B,F,3/5/2020,Practical Joke,Sulis,Maria's Mon,Sulis,"McKathan Bros. Sales, Agent IV",PA        ,6,out,,4/16,Withdrawn,Out,,Out,3/28/2022,McKathan Bros.
1127,,DB/BR,F,4/4/2020,Dialed In,Sumlin,Eskendereya,Sumlin,"Coastal Equine LLC (Jesse Hoppel), Agent XXVI",IA        ,A,10.1,142,4/16,Withdrawn,Out,,,,Coastal Equine LLC
1128,,B,C,4/25/2020,Empire Maker,Summer Raven,Summer Squall,SummerRaven,"Eddie Woods, Agent X",KY        ,11,10.3,127,4/16,Withdrawn,Out,,,,Woods Eddie
1129,,B,F,4/27/2020,Always Dreaming,Summer Rules,Perfect Soul (IRE),SummerRules,C & J Stable,KY        ,19,10.2,80,4/16,Double O Racing,"15,000",,,,C & J Stable
1130,Evening Breeze,B,F,2/28/2020,Into Mischief,Sundown,Tapit,Sundown,"Gene Recio, Agent XIV",KY        ,17,out,,4/16,Withdrawn,Out,,Out,4/9/2022,Recio Gene
1131,,GR/RO,F,4/4/2020,Army Mule,Super Holiday,Super Saver,SuperHoliday,Fast Horses,FL        ,17,9.4,71,4/16,"95,000",Not Sold,,,,Fast Horses
1132,Jackandmacsbelle,B,F,3/8/2020,Broken Vow,Superior Storm,Stormy Atlantic,SuperiorStorm,"Six K's Training & Sales LLC, Agent IV",KY        ,19,out,,4/16,Withdrawn,Out,,Out,4/15/2022,Six K's Training & Sales LLC
1133,,B,C,2/18/2020,Straight Fire,Super Savvy,Super Saver,SuperSavvy,"Longoria Training & Sales, Agent I",KY        ,E,10.0,85,4/16,Khalid Mohammed Aldayel,"15,000",,,,Longoria Training & Sales
1134,,B,C,3/7/2020,Mo Town,Supplement,Sky Mesa,Supplement,"Off the Hook LLC, Agent VI",KY        ,13,out,,4/16,Withdrawn,Out,,Out,4/11/2022,Off the Hook LLC
1135,,DB/BR,C,2/10/2020,Cairo Prince,Surfer's Paradise,Congrats,SurfersParadise,Golden Thoroughbreds Training and Sales,KY        ,E,10.2,72,4/16,Shepherd Equine Advisors for Larry Hirsch,"52,000",,,,Golden Thoroughbreds Training and Sales
1136,,GR/RO,C,2/4/2020,Good Magic,Surf Light,Malibu Moon,SurfLight,"Scanlon Training & Sales, Agent XI",KY        ,1,10.1,10,4/16,Arrow Route Racing,"210,000",,,,Scanlon Training Center
1137,,B,F,5/12/2020,Outwork,Susan's Wildcat,Forest Wildcat,SusansWildcat,Clary Bloodstock,KY        ,14,10.3,145,4/16,"22,000",Not Sold,,,,Clary Bloodstock
1138,,DB/BR,F,2/11/2020,Connect,Sushi Girl,Orientate,SushiGirl,White Lilac,KY        ,6,out,28,4/16,Withdrawn,Out,,Out,4/16/2022,White Lilac
1139,,GR/RO,F,4/25/2020,Justify,Susie's Baby,Giant's Causeway,SusiesBaby,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IV",KY        ,5,21.1,13,4/16,"Chad Schumer, Agent","800,000",,,,"Wavertree Stables, Inc."
1140,,B,C,5/23/2020,Practical Joke,Suzy'sprideofparis,Lemon Drop Kid,Suzysprideofparis,"Scanlon Training & Sales, Agent XII",KY        ,1,10.1,139,4/16,"Chad Schumer, Agent","285,000",,,,Scanlon Training Center
1141,,B,F,5/13/2020,Union Rags,Sweet Avery,Distorted Humor,SweetAvery,"Eisaman Equine, Agent",KY        ,7,10.0,31,4/16,Greg & Caroline Bentley,"130,000",,,,Eisaman Equine
1142,Galbreath,CH,C,2/14/2020,Carpe Diem,Sweet Force,Sidney's Candy,SweetForce,"Off the Hook LLC, Agent XIV",KY        ,13,10.2,60,4/16,"Patrice Miller EQB, Inc., Agent for Jamal Al Otaib","37,000",,,,Off the Hook LLC
1143,,DB/BR,C,2/12/2020,Honor Code,Sweet Legacy,Candy Ride (ARG),SweetLegacy,"Eddie Woods, Agent XXII",KY        ,11,10.2,106,4/16,Fawzi Abdulla Nass,"65,000",,,,Woods Eddie
1144,,B,C,2/8/2020,Cloud Computing,Sweet Lips,Kris S.,SweetLips,"Niall Brennan Stables, Agent VIII",CA        ,8,10.3,94,4/16,"85,000",Not Sold,,,,Brennan Niall
1145,,DB/BR,C,4/14/2020,Always Dreaming,Sweet Loretta,Tapit,SweetLoretta,"Eddie Woods, Agent XXX",KY        ,11,10.3,66,4/16,Saffie Joseph Jr,"27,000",,,,Woods Eddie
1146,,B,F,4/10/2020,Malibu Moon,Sweet Love,Any Given Saturday,SweetLove,"Off the Hook LLC, Agent VI",NY        ,13,10.1,26,4/16,Clear Stars Stable & Mitre Box Stable,"60,000",,,,Off the Hook LLC
1147,,B,C,1/18/2020,Good Magic,Sweet Nina,Tiznow,SweetNina,"Cary Frommer LLC, Agent IV",KY        ,10,10.0,41,4/16,Dennis O'Neill,"250,000",,,,Frommer Cary
1148,,B,C,3/25/2020,Astern (AUS),Sweet Peaches,D' Funnybone,SweetPeaches,"Hidden Brook, Agent IV",NY        ,1,21.4,79,4/16,Withdrawn,Out,,,,Hidden Brook Farm
1149,,B,F,3/4/2020,Practical Joke,Sweet Queen,Twirling Candy,SweetQueen,"Mayberry Farm, Agent",NY        ,B,10.0,51,4/16,Charles Hovitz / Hovfam Racing,"210,000",,,,Mayberry Farm
1150,,B,F,3/4/2020,Shaman Ghost,Sweet Rose,Hat Trick (JPN),SweetRose,Nice and Easy Thoroughbreds,KY        ,3,10.2,87,4/16,Withdrawn,Out,,Out,4/21/2022,Nice and Easy Thoroughbreds
1151,,B,C,2/29/2020,Sharp Azteca,Sweet Spell,Candy Ride (ARG),SweetSpell,"J V C Training and Sales, Agent I",KY        ,5,out,,4/16,Withdrawn,Out,,Out,4/8/2022,J V C Training and Sales
1152,,DB/BR,F,5/3/2020,Mendelssohn,Sweet to the Beet,Street Hero,SweettotheBeet,"Scanlon Training & Sales, Agent for Excel Bloodstock",KY        ,1,10.2,76,4/16,"Gayle Van Leer, Agent","105,000",,,,Scanlon Training Center
1153,,DB/BR,C,4/24/2020,Mastery,Swing and Sway,Maclean's Music,SwingandSway,"Randy Bradshaw, Agent III",KY        ,7,10.2,140,4/16,"Chad Schumer, Agent","210,000",,,,Bradshaw Randy
1154,,DB/BR,C,4/20/2020,Dialed In,Swiss Army Wife,Colonel John,SwissArmyWife,Clary Bloodstock,KY        ,14,10.2,39,4/16,"80,000",Not Sold,,,,Clary Bloodstock
1155,,B,C,4/23/2020,Gun Runner,Switch to the Lead,Songandaprayer,SwitchtotheLead,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",FL        ,5,10.2,1,4/16,"Franklin Ave Equine LLC, Agent for Steven Rocco","320,000",,,,"Wavertree Stables, Inc."
1156,,DB/BR,F,3/10/2020,Mendelssohn,Szolnok,Elusive Quality,Szolnok,"All Dreams Equine, Agent III",KY        ,20,out,,4/16,Withdrawn,Out,,Out,2/21/2022,All Dreams Equine
1157,,CH,C,5/8/2020,Kantharos,Take Charge,Hard Spun,TakeCharge,"Mayberry Farm, Agent II",KY        ,B,10.3,91,4/16,Kirk Nesbeth,"12,000",,,,Mayberry Farm
1158,,DB/BR,C,2/13/2020,Goldencents,Take Charge Card,Will Take Charge,TakeChargeCard,"CM Thoroughbreds, Agent II",FL        ,17,10.0,70,4/16,"37,000",Not Sold,,,,CM Thoroughbreds
1159,,CH,C,4/3/2020,Accelerate,Tales of Paradise,Tale of the Cat,TalesofParadise,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IX",KY        ,5,10.4,141,4/16,"Miracle's International Trading, Inc.","17,000",,,,"Wavertree Stables, Inc."
1160,,B,F,2/8/2020,Girvin,Tanita Belle,Pulpit,TanitaBelle,"Top Line Sales LLC, Agent XIX",KY        ,14,10.1,59,4/16,"Little Red Feather Racing, John Dowd, Agent","87,000",,,,Top Line Sales
1161,,B,C,4/2/2020,Sharp Azteca,Tapaline,Eavesdropper,Tapaline,"Little Farm Equine LLC, Agent I",KY        ,19,10.4,117,4/16,"9,000",Not Sold,,,,Little Farm Equine LLC
1162,,B,F,2/5/2020,Pioneerof the Nile,Tapas,Tapit,Tapas,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXIII",KY        ,5,out,24,4/16,Withdrawn,Out,,Out,4/19/2022,"Wavertree Stables, Inc."
1163,,B,C,3/26/2020,Empire Maker,Taperge,Tapit,Taperge,"Top Line Sales LLC, Agent XXXVIII",KY        ,14,10.3,111,4/16,Larry Mejias,"25,000",,,,Top Line Sales
1164,,GR/RO,F,3/25/2020,Empire Maker,Tapital Gains,Tapit,TapitalGains,"Tom McCrocklin, Agent XI",PA        ,18,21.3,42,4/16,"60,000",Not Sold,,,,McCrocklin Tom
1165,,DB/BR,F,2/22/2020,Sharp Azteca,Tap It Out,Tapit,TapItOut,"S G V Thoroughbreds LLC (Steven Venosa), Agent",KY        ,1,10.1,129,4/16,Calumet Farm,"70,000",,,,S G V Thoroughbreds
1166,,GR/RO,C,5/9/2020,Keen Ice,Tap Spin (ARG),Tapit,TapSpinARG,"All Dreams Equine, Agent",KY        ,20,out,,4/16,Withdrawn,Out,,Out,4/4/2022,All Dreams Equine
1167,,CH,F,3/15/2020,Kantharos,Tap Tap Tapping,Tapit,TapTapTapping,"Kings Equine, Agent VII",KY        ,1,10.0,22,4/16,Conrad Farm,"95,000",,,,Kings Equine
1168,,B,C,5/15/2020,Long River,Taylor Jagger,Student Council,TaylorJagger,"RiceHorse Stable (Brandon & Ali Rice), Agent VI",MD        ,6,10.4,115,4/16,"15,000",Not Sold,,,,RiceHorse
1169,,B,F,5/18/2020,Frosted,Tell a Great Story,Bluegrass Cat,TellaGreatStory,Arindel,FL        ,10,10.1,62,4/16,BC Racing LLC,"50,000",,,,Arindel Farm LLC
1170,,DB/BR,F,4/6/2020,War Front,Tell Me Now (IRE),Galileo (IRE),TellMeNowIRE,"Julie Davies LLC, Agent VII",KY        ,15,10.2,104,4/16,"85,000",Not Sold,,,,Davies Julie
1171,Lord of Mischief,DB/BR,C,3/20/2020,Lord Nelson,Tenacious Heart,Into Mischief,TenaciousHeart,Marin Racing Stables,KY        ,C,out,,4/16,Withdrawn,Out,,Out,4/15/2022,Marin Racing Stables
1172,,CH,C,3/2/2020,Violence,Tenation,Distorted Humor,Tenation,"Navas Equine, Agent I",KY        ,G,10.0,48,4/16,"Bruno DeBerdt, Agent for Anaaf Co","240,000",,,,Navas Equine
1173,,CH,C,5/2/2020,Classic Empire,Tensas Cowgirl,Cowboy Cal,TensasCowgirl,"White Lilac, Agent I",KY        ,6,10.3,132,4/16,Withdrawn,Out,,,,White Lilac
1174,,CH,F,5/2/2020,Munnings,Tensas Harbor,Private Vow,TensasHarbor,"Eddie Woods, Agent VIII",KY        ,11,9.4,27,4/16,OXO Equine LLC,"1,600,000",,,,Woods Eddie
1175,,B,C,3/11/2020,War Dancer,Ten Seventy,More Than Ready,TenSeventy,"Pick View LLC, Agent XV",NY        ,H,out,67,4/16,Withdrawn,Out,,Out,4/18/2022,Pick View LLC
1176,,DB/BR,F,4/22/2020,Twirling Candy,Testa Rossi (FR),Dr Fong,TestaRossiFR,"Off the Hook LLC, Agent VII",NY        ,13,out,,4/16,Withdrawn,Out,,Out,4/11/2022,Off the Hook LLC
1177,,B,C,2/19/2020,Ransom the Moon,Thalias Fire,Philanthropist,ThaliasFire,"Grassroots Training & Sales LLC, Agent",KY        ,J,10.1,61,4/16,"Adam Parker, Agent for Agave Racing Stable","19,000",,,,Grassroots Training & Sales LLC
1178,,B,F,1/20/2020,Khozan,Thanks to Life,Tapit,ThankstoLife,"Omar Ramirez Bloodstock, Agent XXI",FL        ,15,10.3,113,4/16,Kevin B Fontenot,"18,000",,,,Ramirez Omar
1179,Cora's Choice,CH,F,3/30/2020,Good Samaritan,Theregoesmsamerica,Unbridled's Song,Theregoesmsamerica,"Equinox, Inc., Agent I",KY        ,20,10.1,37,4/16,"145,000",Not Sold,,,,"Equinox, Inc."
1180,Shotgun Billie,B,C,4/9/2020,Free Drop Billy,Thewholeshebang,In Summation,Thewholeshebang,J V C Training and Sales,KY        ,5,10.3,96,4/16,"22,000",Not Sold,,,,J V C Training and Sales
1181,,CH,F,3/6/2020,Mastery,Theyplayingoursong,Songandaprayer,Theyplayingoursong,"Randy Bradshaw, Agent III",NY        ,7,10.1,20,4/16,High Point Bloodstock for Richard Greeley,"135,000",,,,Bradshaw Randy
1182,,GR/RO,C,4/14/2020,More Than Ready,Thissongsforbailee,Unbridled's Song,Thissongsforbailee,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXVIII",KY        ,5,10.3,125,4/16,"40,000",Not Sold,,,,"Wavertree Stables, Inc."
1183,,DB/BR,F,4/10/2020,Commissioner,Thoughtless Doll,Jimmy Creed,ThoughtlessDoll,"Paul Sharp, Agent XIV",KY        ,C,out,,4/16,Withdrawn,Out,,Out,4/5/2022,Sharp Paul M.
1184,,DB/BR,F,4/30/2020,Sky Kingdom,Tidal One,Mineshaft,TidalOne,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXXIV",KY        ,5,10.1,118,4/16,Knollwood Stables,"50,000",,,,"Wavertree Stables, Inc."
1185,,B,F,2/4/2020,West Coast,Tiff,Algorithms,Tiff,"Grassroots Training & Sales LLC, Agent",VA        ,J,10.2,81,4/16,Miguel Melendez,"20,000",,,,Grassroots Training & Sales LLC
1186,,CH,F,4/25/2020,Munnings,Tigress Tale,Tale of the Cat,TigressTale,"Golden Rock Thoroughbreds, Agent XIV",KY        ,20,10.2,21,4/16,Withdrawn,Out,,,,Golden Rock Thoroughbreds
1187,,CH,C,1/21/2020,Collected,Timeless Trick,Mazel Trick,TimelessTrick,"Julie Davies LLC, Agent IX",KY        ,15,10.1,38,4/16,Edge Racing,"100,000",,,,Davies Julie
1188,,GR/RO,C,2/13/2020,Practical Joke,Timely,Verrazano,Timely,"Top Line Sales LLC, Agent XL",KY        ,14,out,,4/16,Withdrawn,Out,,Out,4/15/2022,Top Line Sales
1189,,B,F,3/29/2020,Outwork,Timetobegone,Vindication,Timetobegone,"Cary Frommer LLC, Agent",KY        ,10,11.0,128,4/16,Starship Stables,"17,000",,,,Frommer Cary
1190,,B,F,4/17/2020,City of Light,Tinabud,Lookin At Lucky,Tinabud,"Mayberry Farm, Agent III",KY        ,B,10.4,116,4/16,"45,000",Not Sold,,,,Mayberry Farm
1191,Fancy Britches,B,F,4/3/2020,Free Drop Billy,Tinderette,More Than Ready,Tinderette,"Grassroots Training & Sales LLC, Agent",OK        ,J,10.1,108,4/16,Ron Stolich,"20,000",,,,Grassroots Training & Sales LLC
1192,,GR/RO,C,2/9/2020,Kantharos,Tip Top Tap,Tapit,TipTopTap,"Blue River Bloodstock, Inc., Agent III",KY        ,19,10.3,63,4/16,"Chad Schumer, Agent","30,000",,,,Blue River Bloodstock
1193,,B,C,5/13/2020,Munnings,Tizacity,Tizway,Tizacity,"Eddie Woods, Agent XLI",KY        ,11,10.1,47,4/16,"Pierre Amestoy, Leslie Amestoy, Mike Abraham","50,000",,,,Woods Eddie
